municipio_id;ano_previsao;previsao_homicidios;margem_erro_k;previsao_min;previsao_max;correlacao_temporal_r;erro_padrao_se;fator_penalidade_fr;n_anos_dados
214;2023;19;17.566201313073492;2;37;-0.09337173444504068;7.026480525229396;2.5;6
214;2024;20;17.566201313073492;3;38;-0.09337173444504068;7.026480525229396;2.5;6
214;2025;22;17.566201313073492;4;39;-0.09337173444504068;7.026480525229396;2.5;6
215;2022;1;1.2649110640673518;0;2;-0.5270462766947299;0.6324555320336759;2.0;5
215;2023;1;1.2649110640673518;0;2;-0.5270462766947299;0.6324555320336759;2.0;5
215;2024;1;1.2649110640673518;0;2;-0.5270462766947299;0.6324555320336759;2.0;5
215;2025;1;1.2649110640673518;0;2;-0.5270462766947299;0.6324555320336759;2.0;5
216;2022;13;38.68292966696122;0;52;0.005151446389395296;15.473171866784488;2.5;6
216;2023;7;38.68292966696122;0;46;0.005151446389395296;15.473171866784488;2.5;6
216;2024;2;38.68292966696122;0;40;0.005151446389395296;15.473171866784488;2.5;6
216;2025;0;38.68292966696122;0;35;0.005151446389395296;15.473171866784488;2.5;6
217;2022;0;1.3363062095621219;0;2;0.3651483716701107;0.5345224838248488;2.5;6
217;2023;0;1.3363062095621219;0;2;0.3651483716701107;0.5345224838248488;2.5;6
217;2024;0;1.3363062095621219;0;1;0.3651483716701107;0.5345224838248488;2.5;6
217;2025;0;1.3363062095621219;0;1;0.3651483716701107;0.5345224838248488;2.5;6
218;2022;0;1.1312656207813883;0;1;-0.2;0.4525062483125553;2.5;6
218;2023;0;1.1312656207813883;0;1;-0.2;0.4525062483125553;2.5;6
218;2024;0;1.1312656207813883;0;1;-0.2;0.4525062483125553;2.5;6
218;2025;0;1.1312656207813883;0;1;-0.2;0.4525062483125553;2.5;6
219;2022;2;6.345695954176885;0;8;-0.22619193331698287;2.538278381670754;2.5;6
219;2023;2;6.345695954176885;0;8;-0.22619193331698287;2.538278381670754;2.5;6
219;2024;2;6.345695954176885;0;9;-0.22619193331698287;2.538278381670754;2.5;6
219;2025;3;6.345695954176885;0;9;-0.22619193331698287;2.538278381670754;2.5;6
220;2022;0;1.1312656207813883;0;1;-0.21693045781865614;0.4525062483125553;2.5;6
220;2023;0;1.1312656207813883;0;1;-0.21693045781865614;0.4525062483125553;2.5;6
220;2024;0;1.1312656207813883;0;1;-0.21693045781865614;0.4525062483125553;2.5;6
220;2025;0;1.1312656207813883;0;1;-0.21693045781865614;0.4525062483125553;2.5;6
221;2022;0;1.209943785456167;0;1;-0.408248290463863;0.4839775141824668;2.5;5
221;2024;0;1.209943785456167;0;1;-0.408248290463863;0.4839775141824668;2.5;5
221;2025;0;1.209943785456167;0;1;-0.408248290463863;0.4839775141824668;2.5;5
222;2022;1;3.1481286958627113;0;4;-0.7006490497453708;2.098752463908474;1.5;6
222;2023;0;3.1481286958627113;0;3;-0.7006490497453708;2.098752463908474;1.5;6
222;2024;0;3.1481286958627113;0;3;-0.7006490497453708;2.098752463908474;1.5;6
222;2025;0;3.1481286958627113;0;2;-0.7006490497453708;2.098752463908474;1.5;6
223;2022;0;1.4121075097341556;0;2;-0.37796447300922725;0.5648430038936623;2.5;6
223;2023;0;1.4121075097341556;0;2;-0.37796447300922725;0.5648430038936623;2.5;6
223;2024;0;1.4121075097341556;0;2;-0.37796447300922725;0.5648430038936623;2.5;6
223;2025;1;1.4121075097341556;0;2;-0.37796447300922725;0.5648430038936623;2.5;6
224;2022;8;12.164546455835929;0;20;-0.328862621405241;4.865818582334372;2.5;6
224;2023;8;12.164546455835929;0;20;-0.328862621405241;4.865818582334372;2.5;6
224;2024;8;12.164546455835929;0;20;-0.328862621405241;4.865818582334372;2.5;6
224;2025;8;12.164546455835929;0;20;-0.328862621405241;4.865818582334372;2.5;6
225;2022;0;0.0;0;0;;0.0;2.5;6
225;2023;0;0.0;0;0;;0.0;2.5;6
225;2024;0;0.0;0;0;;0.0;2.5;6
225;2025;0;0.0;0;0;;0.0;2.5;6
226;2022;4;6.3667663916398105;0;10;-0.03846153846153846;2.5467065566559244;2.5;6
