municipio;mes;ano;vitimas_homicidio_no_mes_municipio
VICTOR GRAEFF;junho;2022;0
VICTOR GRAEFF;julho;2022;0
VICTOR GRAEFF;agosto;2022;0
VICTOR GRAEFF;setembro;2022;0
VICTOR GRAEFF;outubro;2022;0
VICTOR GRAEFF;novembro;2022;0
VICTOR GRAEFF;dezembro;2022;0
VILA FLORES;janeiro;2022;0
VILA FLORES;fevereiro;2022;0
VILA FLORES;marco;2022;0
VILA FLORES;abril;2022;0
VILA FLORES;maio;2022;0
VILA FLORES;junho;2022;0
VILA FLORES;julho;2022;0
VILA FLORES;agosto;2022;0
VILA FLORES;setembro;2022;0
VILA FLORES;outubro;2022;0
VILA FLORES;novembro;2022;0
VILA FLORES;dezembro;2022;0
VILA LANGARO;janeiro;2022;0
VILA LANGARO;fevereiro;2022;0
VILA LANGARO;marco;2022;0
VILA LANGARO;abril;2022;0
VILA LANGARO;maio;2022;0
VILA LANGARO;junho;2022;0
VILA LANGARO;julho;2022;0
VILA LANGARO;agosto;2022;0
VILA LANGARO;setembro;2022;0
VILA LANGARO;outubro;2022;0
VILA LANGARO;novembro;2022;0
VILA LANGARO;dezembro;2022;0
VILA MARIA;janeiro;2022;0
VILA MARIA;fevereiro;2022;0
VILA MARIA;marco;2022;0
VILA MARIA;abril;2022;0
VILA MARIA;maio;2022;0
VILA MARIA;junho;2022;0
VILA MARIA;julho;2022;0
VILA MARIA;agosto;2022;0
VILA MARIA;setembro;2022;0
VILA MARIA;outubro;2022;0
VILA MARIA;novembro;2022;0
VILA MARIA;dezembro;2022;0
VILA NOVA DO SUL;janeiro;2022;0
VILA NOVA DO SUL;fevereiro;2022;0
VILA NOVA DO SUL;marco;2022;0
VILA NOVA DO SUL;abril;2022;0
VILA NOVA DO SUL;maio;2022;0
VILA NOVA DO SUL;junho;2022;0
VILA NOVA DO SUL;julho;2022;0
VILA NOVA DO SUL;agosto;2022;0
VILA NOVA DO SUL;setembro;2022;0
VILA NOVA DO SUL;outubro;2022;0
VILA NOVA DO SUL;novembro;2022;0
VILA NOVA DO SUL;dezembro;2022;0
VISTA ALEGRE;janeiro;2022;0
VISTA ALEGRE;fevereiro;2022;0
VISTA ALEGRE;marco;2022;1
VISTA ALEGRE;abril;2022;0
VISTA ALEGRE;maio;2022;0
VISTA ALEGRE;junho;2022;0
VISTA ALEGRE;julho;2022;0
VISTA ALEGRE;agosto;2022;0
VISTA ALEGRE;setembro;2022;0
VISTA ALEGRE;outubro;2022;0
VISTA ALEGRE;novembro;2022;0
VISTA ALEGRE;dezembro;2022;0
VISTA ALEGRE DO PRATA;janeiro;2022;0
VISTA ALEGRE DO PRATA;fevereiro;2022;0
VISTA ALEGRE DO PRATA;marco;2022;0
VISTA ALEGRE DO PRATA;abril;2022;0
VISTA ALEGRE DO PRATA;maio;2022;0
VISTA ALEGRE DO PRATA;junho;2022;0
VISTA ALEGRE DO PRATA;julho;2022;0
VISTA ALEGRE DO PRATA;agosto;2022;0
VISTA ALEGRE DO PRATA;setembro;2022;0
VISTA ALEGRE DO PRATA;outubro;2022;0
VISTA ALEGRE DO PRATA;novembro;2022;0
VISTA ALEGRE DO PRATA;dezembro;2022;0
VISTA GAUCHA;janeiro;2022;0
VISTA GAUCHA;fevereiro;2022;0
VISTA GAUCHA;marco;2022;0
VISTA GAUCHA;abril;2022;0
VISTA GAUCHA;maio;2022;0
VISTA GAUCHA;junho;2022;0
VISTA GAUCHA;julho;2022;0
VISTA GAUCHA;agosto;2022;0
VISTA GAUCHA;setembro;2022;0
VISTA GAUCHA;outubro;2022;0
VISTA GAUCHA;novembro;2022;0
VISTA GAUCHA;dezembro;2022;0
VITORIA DAS MISSOES;janeiro;2022;0
VITORIA DAS MISSOES;fevereiro;2022;0
VITORIA DAS MISSOES;marco;2022;0
VITORIA DAS MISSOES;abril;2022;0
VITORIA DAS MISSOES;maio;2022;0
VITORIA DAS MISSOES;junho;2022;0
VITORIA DAS MISSOES;julho;2022;0
VITORIA DAS MISSOES;agosto;2022;0
VITORIA DAS MISSOES;setembro;2022;0
VITORIA DAS MISSOES;outubro;2022;0
VITORIA DAS MISSOES;novembro;2022;0
VITORIA DAS MISSOES;dezembro;2022;0
WESTFALIA;janeiro;2022;0
WESTFALIA;fevereiro;2022;0
WESTFALIA;marco;2022;0
WESTFALIA;abril;2022;0
WESTFALIA;maio;2022;0
WESTFALIA;junho;2022;0
WESTFALIA;julho;2022;0
WESTFALIA;agosto;2022;0
WESTFALIA;setembro;2022;0
WESTFALIA;outubro;2022;0
WESTFALIA;novembro;2022;0
WESTFALIA;dezembro;2022;0
XANGRI-LA;janeiro;2022;3
XANGRI-LA;fevereiro;2022;4
XANGRI-LA;marco;2022;0
XANGRI-LA;abril;2022;1
XANGRI-LA;maio;2022;2
XANGRI-LA;junho;2022;0
XANGRI-LA;julho;2022;0
XANGRI-LA;agosto;2022;1
XANGRI-LA;setembro;2022;0
XANGRI-LA;outubro;2022;0
XANGRI-LA;novembro;2022;0
XANGRI-LA;dezembro;2022;0
AGUA SANTA;janeiro;2022;0
AGUA SANTA;fevereiro;2022;0
AGUA SANTA;marco;2022;0
AGUA SANTA;abril;2022;0
AGUA SANTA;maio;2022;0
AGUA SANTA;junho;2022;0
AGUA SANTA;julho;2022;0
AGUA SANTA;agosto;2022;0
AGUA SANTA;setembro;2022;0
AGUA SANTA;outubro;2022;0
AGUA SANTA;novembro;2022;0
AGUA SANTA;dezembro;2022;0
AUREA;janeiro;2022;0
AUREA;fevereiro;2022;0
AUREA;marco;2022;2
AUREA;abril;2022;0
AUREA;maio;2022;0
AUREA;junho;2022;0
AUREA;julho;2022;0
AUREA;agosto;2022;0
AUREA;setembro;2022;0
AUREA;outubro;2022;1
AUREA;novembro;2022;0
AUREA;dezembro;2022;0
ACEGUA;janeiro;2021;0
ACEGUA;fevereiro;2021;0
ACEGUA;marco;2021;0
ACEGUA;abril;2021;0
ACEGUA;maio;2021;0
ACEGUA;junho;2021;0
ACEGUA;julho;2021;0
ACEGUA;agosto;2021;0
ACEGUA;setembro;2021;0
ACEGUA;outubro;2021;0
ACEGUA;novembro;2021;0
ACEGUA;dezembro;2021;0
AGUDO;janeiro;2021;0
AGUDO;fevereiro;2021;0
AGUDO;marco;2021;1
AGUDO;abril;2021;1
AGUDO;maio;2021;0
AGUDO;junho;2021;0
AGUDO;julho;2021;0
AGUDO;agosto;2021;0
AGUDO;setembro;2021;0
AGUDO;outubro;2021;0
AGUDO;novembro;2021;0
AGUDO;dezembro;2021;0
AJURICABA;janeiro;2021;0
AJURICABA;fevereiro;2021;0
AJURICABA;marco;2021;0
AJURICABA;abril;2021;0
AJURICABA;maio;2021;0
AJURICABA;junho;2021;0
AJURICABA;julho;2021;0
AJURICABA;agosto;2021;0
AJURICABA;setembro;2021;0
AJURICABA;outubro;2021;0
AJURICABA;novembro;2021;0
AJURICABA;dezembro;2021;0
ALECRIM;janeiro;2021;0
ALECRIM;fevereiro;2021;0
ALECRIM;marco;2021;1
ALECRIM;abril;2021;0
ALECRIM;maio;2021;0
ALECRIM;junho;2021;0
ALECRIM;julho;2021;0
ALECRIM;agosto;2021;0
ALECRIM;setembro;2021;0
ALECRIM;outubro;2021;1
ALECRIM;novembro;2021;0
ALECRIM;dezembro;2021;0
ALEGRETE;janeiro;2021;3
ALEGRETE;fevereiro;2021;1
ALEGRETE;marco;2021;1
ALEGRETE;abril;2021;0
ALEGRETE;maio;2021;4
ALEGRETE;junho;2021;1
ALEGRETE;julho;2021;0
ALEGRETE;agosto;2021;2
ALEGRETE;setembro;2021;3
ALEGRETE;outubro;2021;5
ALEGRETE;novembro;2021;0
ALEGRETE;dezembro;2021;3
ALEGRIA;janeiro;2021;0
ALEGRIA;fevereiro;2021;0
ALEGRIA;marco;2021;0
ALEGRIA;abril;2021;1
ALEGRIA;maio;2021;0
ALEGRIA;junho;2021;0
ALEGRIA;julho;2021;0
ALEGRIA;agosto;2021;0
ALEGRIA;setembro;2021;0
ALEGRIA;outubro;2021;0
ALEGRIA;novembro;2021;0
ALEGRIA;dezembro;2021;0
ALMIRANTE TAMANDARE DO SUL;janeiro;2021;0
ALMIRANTE TAMANDARE DO SUL;fevereiro;2021;0
ALMIRANTE TAMANDARE DO SUL;marco;2021;0
ALMIRANTE TAMANDARE DO SUL;abril;2021;0
ALMIRANTE TAMANDARE DO SUL;maio;2021;0
ALMIRANTE TAMANDARE DO SUL;junho;2021;0
ALMIRANTE TAMANDARE DO SUL;julho;2021;0
ALMIRANTE TAMANDARE DO SUL;agosto;2021;0
ALMIRANTE TAMANDARE DO SUL;setembro;2021;0
ALMIRANTE TAMANDARE DO SUL;outubro;2021;0
ALMIRANTE TAMANDARE DO SUL;novembro;2021;0
ALMIRANTE TAMANDARE DO SUL;dezembro;2021;0
ALPESTRE;janeiro;2021;1
ALPESTRE;fevereiro;2021;0
ALPESTRE;marco;2021;0
ALPESTRE;abril;2021;0
ALPESTRE;maio;2021;1
ALPESTRE;junho;2021;0
ALPESTRE;julho;2021;0
ALPESTRE;agosto;2021;0
ALPESTRE;setembro;2021;0
ALPESTRE;outubro;2021;0
ALPESTRE;novembro;2021;1
ALPESTRE;dezembro;2021;0
ALTO ALEGRE;janeiro;2021;0
ALTO ALEGRE;fevereiro;2021;0
ALTO ALEGRE;marco;2021;0
ALTO ALEGRE;abril;2021;0
ALTO ALEGRE;maio;2021;0
ALTO ALEGRE;junho;2021;0
ALTO ALEGRE;julho;2021;0
ALTO ALEGRE;agosto;2021;0
ALTO ALEGRE;setembro;2021;0
ALTO ALEGRE;outubro;2021;0
ALTO ALEGRE;novembro;2021;0
ALTO ALEGRE;dezembro;2021;0
ALTO FELIZ;janeiro;2021;1
ALTO FELIZ;fevereiro;2021;0
ALTO FELIZ;marco;2021;0
ALTO FELIZ;abril;2021;0
ALTO FELIZ;maio;2021;0
ALTO FELIZ;junho;2021;0
ALTO FELIZ;julho;2021;0
ALTO FELIZ;agosto;2021;0
ALTO FELIZ;setembro;2021;0
ALTO FELIZ;outubro;2021;0
ALTO FELIZ;novembro;2021;0
ALTO FELIZ;dezembro;2021;0
ALVORADA;janeiro;2021;4
ALVORADA;fevereiro;2021;6
ALVORADA;marco;2021;8
ALVORADA;abril;2021;4
ALVORADA;maio;2021;4
ALVORADA;junho;2021;7
ALVORADA;julho;2021;6
ALVORADA;agosto;2021;1
ALVORADA;setembro;2021;3
ALVORADA;outubro;2021;5
ALVORADA;novembro;2021;0
ALVORADA;dezembro;2021;1
AMARAL FERRADOR;janeiro;2021;0
AMARAL FERRADOR;fevereiro;2021;1
AMARAL FERRADOR;marco;2021;0
AMARAL FERRADOR;abril;2021;0
AMARAL FERRADOR;maio;2021;0
AMARAL FERRADOR;junho;2021;0
AMARAL FERRADOR;julho;2021;0
AMARAL FERRADOR;agosto;2021;0
AMARAL FERRADOR;setembro;2021;0
AMARAL FERRADOR;outubro;2021;0
AMARAL FERRADOR;novembro;2021;0
AMARAL FERRADOR;dezembro;2021;0
AMETISTA DO SUL;janeiro;2021;0
AMETISTA DO SUL;fevereiro;2021;0
AMETISTA DO SUL;marco;2021;0
AMETISTA DO SUL;abril;2021;0
AMETISTA DO SUL;maio;2021;0
AMETISTA DO SUL;junho;2021;0
AMETISTA DO SUL;julho;2021;0
AMETISTA DO SUL;agosto;2021;0
AMETISTA DO SUL;setembro;2021;0
AMETISTA DO SUL;outubro;2021;0
AMETISTA DO SUL;novembro;2021;0
AMETISTA DO SUL;dezembro;2021;0
ANDRE DA ROCHA;janeiro;2021;0
ANDRE DA ROCHA;fevereiro;2021;0
ANDRE DA ROCHA;marco;2021;0
ANDRE DA ROCHA;abril;2021;0
ANDRE DA ROCHA;maio;2021;0
ANDRE DA ROCHA;junho;2021;0
ANDRE DA ROCHA;julho;2021;0
ANDRE DA ROCHA;agosto;2021;0
ANDRE DA ROCHA;setembro;2021;0
ANDRE DA ROCHA;outubro;2021;0
ANDRE DA ROCHA;novembro;2021;0
ANDRE DA ROCHA;dezembro;2021;0
ANTA GORDA;janeiro;2021;0
ANTA GORDA;fevereiro;2021;0
ANTA GORDA;marco;2021;0
ANTA GORDA;abril;2021;1
ANTA GORDA;maio;2021;0
ANTA GORDA;junho;2021;0
ANTA GORDA;julho;2021;0
ANTA GORDA;agosto;2021;0
ANTA GORDA;setembro;2021;0
ANTA GORDA;outubro;2021;0
ANTA GORDA;novembro;2021;0
ANTA GORDA;dezembro;2021;0
ANTONIO PRADO;janeiro;2021;3
ANTONIO PRADO;fevereiro;2021;0
ANTONIO PRADO;marco;2021;0
ANTONIO PRADO;abril;2021;0
ANTONIO PRADO;maio;2021;0
ANTONIO PRADO;junho;2021;0
ANTONIO PRADO;julho;2021;3
ANTONIO PRADO;agosto;2021;0
ANTONIO PRADO;setembro;2021;0
ANTONIO PRADO;outubro;2021;0
ANTONIO PRADO;novembro;2021;0
ANTONIO PRADO;dezembro;2021;0
ARAMBARE;janeiro;2021;0
ARAMBARE;fevereiro;2021;0
ARAMBARE;marco;2021;0
ARAMBARE;abril;2021;0
ARAMBARE;maio;2021;0
ARAMBARE;junho;2021;0
ARAMBARE;julho;2021;0
ARAMBARE;agosto;2021;0
ARAMBARE;setembro;2021;0
ARAMBARE;outubro;2021;0
ARAMBARE;novembro;2021;1
ARAMBARE;dezembro;2021;0
ARARICA;janeiro;2021;0
ARARICA;fevereiro;2021;0
ARARICA;marco;2021;0
ARARICA;abril;2021;1
ARARICA;maio;2021;0
ARARICA;junho;2021;0
ARARICA;julho;2021;0
ARARICA;agosto;2021;0
ARARICA;setembro;2021;0
ARARICA;outubro;2021;0
ARARICA;novembro;2021;0
ARARICA;dezembro;2021;0
ARATIBA;janeiro;2021;0
ARATIBA;fevereiro;2021;0
ARATIBA;marco;2021;0
ARATIBA;abril;2021;0
ARATIBA;maio;2021;0
ARATIBA;junho;2021;0
ARATIBA;julho;2021;0
ARATIBA;agosto;2021;0
ARATIBA;setembro;2021;0
ARATIBA;outubro;2021;0
ARATIBA;novembro;2021;0
ARATIBA;dezembro;2021;4
ARROIO DO MEIO;janeiro;2021;0
ARROIO DO MEIO;fevereiro;2021;0
ARROIO DO MEIO;marco;2021;0
ARROIO DO MEIO;abril;2021;0
ARROIO DO MEIO;maio;2021;0
ARROIO DO MEIO;junho;2021;0
ARROIO DO MEIO;julho;2021;0
ARROIO DO MEIO;agosto;2021;0
ARROIO DO MEIO;setembro;2021;0
ARROIO DO MEIO;outubro;2021;0
ARROIO DO MEIO;novembro;2021;1
ARROIO DO MEIO;dezembro;2021;1
ARROIO DO PADRE;janeiro;2021;0
ARROIO DO PADRE;fevereiro;2021;0
ARROIO DO PADRE;marco;2021;0
ARROIO DO PADRE;abril;2021;0
ARROIO DO PADRE;maio;2021;2
ARROIO DO PADRE;junho;2021;0
ARROIO DO PADRE;julho;2021;0
ARROIO DO PADRE;agosto;2021;0
ARROIO DO PADRE;setembro;2021;0
ARROIO DO PADRE;outubro;2021;0
ARROIO DO PADRE;novembro;2021;0
ARROIO DO PADRE;dezembro;2021;0
ARROIO DO SAL;janeiro;2021;3
ARROIO DO SAL;fevereiro;2021;1
ARROIO DO SAL;marco;2021;0
ARROIO DO SAL;abril;2021;0
ARROIO DO SAL;maio;2021;1
ARROIO DO SAL;junho;2021;0
ARROIO DO SAL;julho;2021;1
ARROIO DO SAL;agosto;2021;0
ARROIO DO SAL;setembro;2021;0
ARROIO DO SAL;outubro;2021;0
ARROIO DO SAL;novembro;2021;0
ARROIO DO SAL;dezembro;2021;0
ARROIO DO TIGRE;janeiro;2021;0
ARROIO DO TIGRE;fevereiro;2021;0
ARROIO DO TIGRE;marco;2021;0
ARROIO DO TIGRE;abril;2021;1
ARROIO DO TIGRE;maio;2021;0
ARROIO DO TIGRE;junho;2021;0
ARROIO DO TIGRE;julho;2021;0
ARROIO DO TIGRE;agosto;2021;0
ARROIO DO TIGRE;setembro;2021;1
ARROIO DO TIGRE;outubro;2021;0
ARROIO DO TIGRE;novembro;2021;0
ARROIO DO TIGRE;dezembro;2021;0
ARROIO DOS RATOS;janeiro;2021;0
ARROIO DOS RATOS;fevereiro;2021;0
ARROIO DOS RATOS;marco;2021;3
ARROIO DOS RATOS;abril;2021;0
ARROIO DOS RATOS;maio;2021;1
ARROIO DOS RATOS;junho;2021;0
ARROIO DOS RATOS;julho;2021;0
ARROIO DOS RATOS;agosto;2021;0
ARROIO DOS RATOS;setembro;2021;0
ARROIO DOS RATOS;outubro;2021;2
ARROIO DOS RATOS;novembro;2021;0
ARROIO DOS RATOS;dezembro;2021;0
ARROIO GRANDE;janeiro;2021;1
ARROIO GRANDE;fevereiro;2021;0
ARROIO GRANDE;marco;2021;0
ARROIO GRANDE;abril;2021;0
ARROIO GRANDE;maio;2021;1
ARROIO GRANDE;junho;2021;0
ARROIO GRANDE;julho;2021;0
ARROIO GRANDE;agosto;2021;0
ARROIO GRANDE;setembro;2021;0
ARROIO GRANDE;outubro;2021;0
ARROIO GRANDE;novembro;2021;0
ARROIO GRANDE;dezembro;2021;5
ARVOREZINHA;janeiro;2021;1
ARVOREZINHA;fevereiro;2021;0
ARVOREZINHA;marco;2021;0
ARVOREZINHA;abril;2021;1
ARVOREZINHA;maio;2021;2
ARVOREZINHA;junho;2021;0
ARVOREZINHA;julho;2021;1
ARVOREZINHA;agosto;2021;0
ARVOREZINHA;setembro;2021;0
ARVOREZINHA;outubro;2021;0
ARVOREZINHA;novembro;2021;0
ARVOREZINHA;dezembro;2021;0
AUGUSTO PESTANA;janeiro;2021;0
AUGUSTO PESTANA;fevereiro;2021;0
AUGUSTO PESTANA;marco;2021;0
AUGUSTO PESTANA;abril;2021;0
AUGUSTO PESTANA;maio;2021;0
AUGUSTO PESTANA;junho;2021;0
AUGUSTO PESTANA;julho;2021;0
AUGUSTO PESTANA;agosto;2021;0
AUGUSTO PESTANA;setembro;2021;0
AUGUSTO PESTANA;outubro;2021;0
AUGUSTO PESTANA;novembro;2021;0
AUGUSTO PESTANA;dezembro;2021;0
BAGE;janeiro;2021;3
BAGE;fevereiro;2021;1
BAGE;marco;2021;0
BAGE;abril;2021;1
BAGE;maio;2021;3
BAGE;junho;2021;1
BAGE;julho;2021;2
BAGE;agosto;2021;2
BAGE;setembro;2021;2
BAGE;outubro;2021;0
BAGE;novembro;2021;3
BAGE;dezembro;2021;3
BALNEARIO PINHAL;janeiro;2021;0
BALNEARIO PINHAL;fevereiro;2021;0
BALNEARIO PINHAL;marco;2021;0
BALNEARIO PINHAL;abril;2021;1
BALNEARIO PINHAL;maio;2021;0
BALNEARIO PINHAL;junho;2021;0
BALNEARIO PINHAL;julho;2021;1
BALNEARIO PINHAL;agosto;2021;3
BALNEARIO PINHAL;setembro;2021;3
BALNEARIO PINHAL;outubro;2021;3
BALNEARIO PINHAL;novembro;2021;0
BALNEARIO PINHAL;dezembro;2021;3
BARRA DO GUARITA;janeiro;2021;0
BARRA DO GUARITA;fevereiro;2021;0
BARRA DO GUARITA;marco;2021;0
BARRA DO GUARITA;abril;2021;0
BARRA DO GUARITA;maio;2021;0
BARRA DO GUARITA;junho;2021;0
BARRA DO GUARITA;julho;2021;0
BARRA DO GUARITA;agosto;2021;0
BARRA DO GUARITA;setembro;2021;0
BARRA DO GUARITA;outubro;2021;1
BARRA DO GUARITA;novembro;2021;0
BARRA DO GUARITA;dezembro;2021;0
BARRA DO QUARAI;janeiro;2021;0
BARRA DO QUARAI;fevereiro;2021;0
BARRA DO QUARAI;marco;2021;0
BARRA DO QUARAI;abril;2021;0
BARRA DO QUARAI;maio;2021;0
BARRA DO QUARAI;junho;2021;0
BARRA DO QUARAI;julho;2021;0
BARRA DO QUARAI;agosto;2021;0
BARRA DO QUARAI;setembro;2021;0
BARRA DO QUARAI;outubro;2021;0
BARRA DO QUARAI;novembro;2021;0
BARRA DO QUARAI;dezembro;2021;0
BARRA DO RIBEIRO;janeiro;2021;0
BARRA DO RIBEIRO;fevereiro;2021;1
BARRA DO RIBEIRO;marco;2021;1
BARRA DO RIBEIRO;abril;2021;0
BARRA DO RIBEIRO;maio;2021;4
BARRA DO RIBEIRO;junho;2021;0
BARRA DO RIBEIRO;julho;2021;0
BARRA DO RIBEIRO;agosto;2021;1
BARRA DO RIBEIRO;setembro;2021;0
BARRA DO RIBEIRO;outubro;2021;0
BARRA DO RIBEIRO;novembro;2021;0
BARRA DO RIBEIRO;dezembro;2021;0
BARRA DO RIO AZUL;janeiro;2021;0
BARRA DO RIO AZUL;fevereiro;2021;1
BARRA DO RIO AZUL;marco;2021;0
BARRA DO RIO AZUL;abril;2021;0
BARRA DO RIO AZUL;maio;2021;0
BARRA DO RIO AZUL;junho;2021;0
BARRA DO RIO AZUL;julho;2021;0
BARRA DO RIO AZUL;agosto;2021;0
BARRA DO RIO AZUL;setembro;2021;0
BARRA DO RIO AZUL;outubro;2021;0
BARRA DO RIO AZUL;novembro;2021;0
BARRA DO RIO AZUL;dezembro;2021;0
BARRA FUNDA;janeiro;2021;0
BARRA FUNDA;fevereiro;2021;0
BARRA FUNDA;marco;2021;0
BARRA FUNDA;abril;2021;0
BARRA FUNDA;maio;2021;0
BARRA FUNDA;junho;2021;0
BARRA FUNDA;julho;2021;0
BARRA FUNDA;agosto;2021;0
BARRA FUNDA;setembro;2021;0
BARRA FUNDA;outubro;2021;0
BARRA FUNDA;novembro;2021;0
BARRA FUNDA;dezembro;2021;0
BARRACAO;janeiro;2021;0
BARRACAO;fevereiro;2021;0
BARRACAO;marco;2021;0
BARRACAO;abril;2021;0
BARRACAO;maio;2021;0
BARRACAO;junho;2021;0
BARRACAO;julho;2021;1
BARRACAO;agosto;2021;0
BARRACAO;setembro;2021;0
BARRACAO;outubro;2021;0
BARRACAO;novembro;2021;0
BARRACAO;dezembro;2021;0
BARROS CASSAL;janeiro;2021;0
BARROS CASSAL;fevereiro;2021;1
BARROS CASSAL;marco;2021;0
BARROS CASSAL;abril;2021;2
BARROS CASSAL;maio;2021;0
BARROS CASSAL;junho;2021;0
BARROS CASSAL;julho;2021;0
BARROS CASSAL;agosto;2021;0
BARROS CASSAL;setembro;2021;0
BARROS CASSAL;outubro;2021;0
BARROS CASSAL;novembro;2021;0
BARROS CASSAL;dezembro;2021;0
BARAO;janeiro;2021;0
BARAO;fevereiro;2021;0
BARAO;marco;2021;0
BARAO;abril;2021;0
BARAO;maio;2021;1
BARAO;junho;2021;0
BARAO;julho;2021;0
BARAO;agosto;2021;0
BARAO;setembro;2021;0
BARAO;outubro;2021;2
BARAO;novembro;2021;0
BARAO;dezembro;2021;0
BARAO DE COTEGIPE;janeiro;2021;0
BARAO DE COTEGIPE;fevereiro;2021;0
BARAO DE COTEGIPE;marco;2021;0
BARAO DE COTEGIPE;abril;2021;0
BARAO DE COTEGIPE;maio;2021;0
BARAO DE COTEGIPE;junho;2021;0
BARAO DE COTEGIPE;julho;2021;0
BARAO DE COTEGIPE;agosto;2021;0
BARAO DE COTEGIPE;setembro;2021;0
BARAO DE COTEGIPE;outubro;2021;0
BARAO DE COTEGIPE;novembro;2021;0
BARAO DE COTEGIPE;dezembro;2021;0
BARAO DO TRIUNFO;janeiro;2021;0
BARAO DO TRIUNFO;fevereiro;2021;0
BARAO DO TRIUNFO;marco;2021;0
BARAO DO TRIUNFO;abril;2021;0
BARAO DO TRIUNFO;maio;2021;0
BARAO DO TRIUNFO;junho;2021;0
BARAO DO TRIUNFO;julho;2021;0
BARAO DO TRIUNFO;agosto;2021;0
BARAO DO TRIUNFO;setembro;2021;1
BARAO DO TRIUNFO;outubro;2021;0
BARAO DO TRIUNFO;novembro;2021;0
BARAO DO TRIUNFO;dezembro;2021;0
BENJAMIN CONSTANT DO SUL;janeiro;2021;0
BENJAMIN CONSTANT DO SUL;fevereiro;2021;0
BENJAMIN CONSTANT DO SUL;marco;2021;0
BENJAMIN CONSTANT DO SUL;abril;2021;0
BENJAMIN CONSTANT DO SUL;maio;2021;0
BENJAMIN CONSTANT DO SUL;junho;2021;0
BENJAMIN CONSTANT DO SUL;julho;2021;0
BENJAMIN CONSTANT DO SUL;agosto;2021;0
BENJAMIN CONSTANT DO SUL;setembro;2021;0
BENJAMIN CONSTANT DO SUL;outubro;2021;0
BENJAMIN CONSTANT DO SUL;novembro;2021;0
BENJAMIN CONSTANT DO SUL;dezembro;2021;0
BENTO GONCALVES;janeiro;2021;3
BENTO GONCALVES;fevereiro;2021;4
BENTO GONCALVES;marco;2021;10
BENTO GONCALVES;abril;2021;3
BENTO GONCALVES;maio;2021;2
BENTO GONCALVES;junho;2021;1
BENTO GONCALVES;julho;2021;7
BENTO GONCALVES;agosto;2021;6
BENTO GONCALVES;setembro;2021;2
BENTO GONCALVES;outubro;2021;4
BENTO GONCALVES;novembro;2021;3
BENTO GONCALVES;dezembro;2021;0
BOA VISTA DAS MISSOES;janeiro;2021;0
BOA VISTA DAS MISSOES;fevereiro;2021;0
BOA VISTA DAS MISSOES;marco;2021;1
BOA VISTA DAS MISSOES;abril;2021;0
BOA VISTA DAS MISSOES;maio;2021;0
BOA VISTA DAS MISSOES;junho;2021;0
BOA VISTA DAS MISSOES;julho;2021;0
BOA VISTA DAS MISSOES;agosto;2021;0
BOA VISTA DAS MISSOES;setembro;2021;0
BOA VISTA DAS MISSOES;outubro;2021;0
BOA VISTA DAS MISSOES;novembro;2021;0
BOA VISTA DAS MISSOES;dezembro;2021;0
BOA VISTA DO BURICA;janeiro;2021;0
BOA VISTA DO BURICA;fevereiro;2021;0
BOA VISTA DO BURICA;marco;2021;0
BOA VISTA DO BURICA;abril;2021;0
BOA VISTA DO BURICA;maio;2021;0
BOA VISTA DO BURICA;junho;2021;0
BOA VISTA DO BURICA;julho;2021;0
BOA VISTA DO BURICA;agosto;2021;0
BOA VISTA DO BURICA;setembro;2021;0
BOA VISTA DO BURICA;outubro;2021;0
BOA VISTA DO BURICA;novembro;2021;0
BOA VISTA DO BURICA;dezembro;2021;0
BOA VISTA DO CADEADO;janeiro;2021;0
BOA VISTA DO CADEADO;fevereiro;2021;0
BOA VISTA DO CADEADO;marco;2021;0
BOA VISTA DO CADEADO;abril;2021;0
BOA VISTA DO CADEADO;maio;2021;0
BOA VISTA DO CADEADO;junho;2021;0
BOA VISTA DO CADEADO;julho;2021;0
BOA VISTA DO CADEADO;agosto;2021;0
BOA VISTA DO CADEADO;setembro;2021;0
BOA VISTA DO CADEADO;outubro;2021;0
BOA VISTA DO CADEADO;novembro;2021;0
BOA VISTA DO CADEADO;dezembro;2021;0
BOA VISTA DO INCRA;janeiro;2021;0
BOA VISTA DO INCRA;fevereiro;2021;0
BOA VISTA DO INCRA;marco;2021;0
BOA VISTA DO INCRA;abril;2021;0
BOA VISTA DO INCRA;maio;2021;0
BOA VISTA DO INCRA;junho;2021;0
BOA VISTA DO INCRA;julho;2021;0
BOA VISTA DO INCRA;agosto;2021;0
BOA VISTA DO INCRA;setembro;2021;0
BOA VISTA DO INCRA;outubro;2021;0
BOA VISTA DO INCRA;novembro;2021;0
BOA VISTA DO INCRA;dezembro;2021;0
BOA VISTA DO SUL;janeiro;2021;0
BOA VISTA DO SUL;fevereiro;2021;0
BOA VISTA DO SUL;marco;2021;0
BOA VISTA DO SUL;abril;2021;0
BOA VISTA DO SUL;maio;2021;0
BOA VISTA DO SUL;junho;2021;0
BOA VISTA DO SUL;julho;2021;0
BOA VISTA DO SUL;agosto;2021;0
BOA VISTA DO SUL;setembro;2021;0
BOA VISTA DO SUL;outubro;2021;0
BOA VISTA DO SUL;novembro;2021;0
BOA VISTA DO SUL;dezembro;2021;0
BOM JESUS;janeiro;2021;0
BOM JESUS;fevereiro;2021;0
BOM JESUS;marco;2021;1
BOM JESUS;abril;2021;2
BOM JESUS;maio;2021;0
